"UniqueKey","DateSurvey","UniqueCode","Consent","PreviousDC","PreviousBassCoastDC","Female","Male","Nonbinary","Trans","Gender_Unknown","Belief_MDMA_a","Belief_MDA_a","Belief_Ketamine_a","Belief_Cocaine_a","Belief_Methamphetamine_a","Belief_LSD_a","Belief_Unknown_a","Belief_Other_a","Belief_Other_detail_a","Type_Powder_s1","Type_Crystal_s1","Type_Blotter_s1","Type_PressTab_s1","Type_Liquid_s1","Type_Gummy_s1","Type_Other_s1","Type_Other_detail_s1","Type_Colour_s1","Testing_Self","Testing_Friends","Testing_Friends_num","Testing_Clients","Testing_Other","Testing_Other_detail","Obtained","Benzos_results","Benzo_Comments","LSD_result","Colorimetric_Comments","Ehrlich_result","FTS_results","FTS_Comments","FTIR_completion","FTIR_initials","FTIR_result_a1","FTIR_result_a2","FTIR_result_a3","FTIR_result_a4","FTIR_result_7_detail1","FTIR_result_7_detail2","FTIR_result_7_detail3","FTIR_result_7_detail4","FTIR_Comment","Surprised1","Surprised_detail","Satisfaction","Improvement","Intention_Nochange_a","Intention_More_a","Intention_Less_a","Intention_Dispose_a","Intention_Friend_a","Intention_Change_a","Intention_Naloxone_a","Intention_Other_a","Intention_Other_detail_a","Discarded","Initials","Final_comments","FTIR_result_MDMA_a1","FTIR_result_MDA_a1","FTIR_result_Ketamine_a1","FTIR_result_Cocaine_a1","FTIR_result_Methamphetamine_a1","FTIR_result_LSD_a1","FTIR_result_Unknown_a1","FTIR_result_Other_a1","match","Gender","count_substance","combinations","Intention_count","Intention_group","Behaviour_change","Type_count","Type","FTIR_result_MDMA_2","FTIR_result_MDA_2","FTIR_result_Ketamine_2","FTIR_result_Methamphetamine_2","FTIR_result_LSD_2","FTIR_result_Unknown_2","FTIR_result_Other_2","FTIR_result_Cocaine_2","match2","combo_name","cluster","match3","cluster1","mcluster","Intention","count_blf_substance","combinations_belief","combo_name_belief"
217,2019-07-12,4856,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"SB",2,NA,NA,NA,NA,NA,NA,NA,"no cut detected; ek: the number on the paper could be a 1","0","expected a cut",0,"-",0,1,1,1,1,1,1,1,NA,"1","SB","ek: colour not reported on paper copy",1,0,1,1,1,1,1,1,"No Match","Female",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDA",4,"No Match",5,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
210,2019-07-12,4857,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"SB",2,1,NA,NA,NA,NA,NA,NA,"50:50 MDA/MDMA","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","SB","ek: colour not recorded on paper copy",0,0,1,1,1,1,1,1,"No Match","Female",2,"0, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDMA, MDA",4,"No Match",5,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
261,2019-07-12,4858,0,"0",1,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"grey",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",1,7,NA,NA,NA,"mannitol",NA,NA,NA,"1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","ST","ek: question re: who are you primarily testing for, ""Unknown"" also checked off",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
306,2019-07-12,4859,0,"1",NA,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,4,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"SB",4,NA,NA,NA,NA,NA,NA,NA,"no cut detected","1","-",0,"purity test, quantitative",0,1,1,1,1,1,1,1,NA,"1","SB","-",1,1,1,0,1,1,1,1,"Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",3,"Match",3,3,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
263,2019-07-12,4860,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","ST","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
259,2019-07-12,4861,0,"1",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",3,7,NA,NA,NA,"procaine",NA,NA,"-","1","-",0,"-",1,1,0,1,1,1,1,1,NA,"1",NA,"ek: harm reduction volunteer initials not recorded on paper form",1,1,0,1,1,1,1,0,"No Match","Male",2,"1, 1, 0, 1, 1, 1, 1, 0",1,"Harm Reduction","Behaviour Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine, Unknown",1,"Match",7,9,"Take Less",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
303,2019-07-12,4862,0,"0",1,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",7,4,NA,NA,"phenacetin",NA,NA,NA,"-","0","danger of phenacetin (and its presence)",0,"-",1,1,1,1,1,1,1,0,"has to do more to get effect, doesn't want","1",NA,"ek: harm reduction volunteer's initials not recorded on paper form",1,1,1,0,1,1,1,0,"No Match","Female",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"No Change","Behaviour Change",1,"Powder",1,1,1,1,1,1,0,1,"No Match","Cocaine, Unknown",7,"No Match",8,2,"Other",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
292,2019-07-12,4863,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,0,3,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"SB",2,8,NA,NA,NA,NA,NA,NA,"unknown, potentially mixture of MDMA & MDA","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","SB","-",1,0,1,1,1,1,0,1,"No Match","Male",2,"1, 0, 1, 1, 1, 1, 0, 1",1,"No Change","No Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDA, Other",6,"No Match",1,7,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
93,2019-07-12,4864,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",1,1,NA,1,1,"unknown","Offsite",3,"-",3,"-",3,1,"-",0,"KB",3,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",1,1,1,1,0,1,1,1,NA,"1","KB","-",1,1,0,1,1,1,1,1,"No Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Crystal",1,1,0,1,1,1,1,1,"No Match","Ketamine",5,"No Match",6,9,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
94,2019-07-12,4865,0,"1",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,NA,3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","PG","-",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,3,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
95,2019-07-12,4866,0,"1",NA,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,4,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"st",4,NA,NA,NA,NA,NA,NA,NA,"-","0","expected numbing agent",0,"-",0,1,1,1,1,1,1,1,NA,"1","PG","-",1,1,1,0,1,1,1,1,"Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",3,"Match",3,9,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
264,2019-07-12,4867,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"JE",1,7,NA,NA,NA,"mannitol",NA,NA,"ek: actual spelling on form was ""menitol""; question re: FTIR testing completed was not completed on paper form","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","AP","-",0,1,1,1,1,1,1,0,"No Match","Female",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
291,2019-07-12,4868,0,"0",1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"SB",3,NA,NA,NA,NA,NA,NA,NA,"no cut detected","0","pleasantly surprised, expecting a cut",0,"-",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: initial of harm reduction volunteer not recorded on paper form",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,1,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
262,2019-07-12,4869,0,"0",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"JE",1,7,NA,NA,NA,"mannitol",NA,NA,"ek: question re: FTIR testing completed not recorded on paper form","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","AP","ek: question re: repeated visits at festival not completed on paper form",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
92,2019-07-12,4870,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"-",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
284,2019-07-12,4871,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"off-white",0,0,3,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"SB",1,NA,NA,NA,NA,NA,NA,NA,"no cut detected","1","-",0,"bigger team, [illegible]",0,1,1,1,0,1,1,1,NA,"1","SB","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",4,"Match",5,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
417,2019-07-12,4872,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"JE",4,7,NA,NA,NA,"benzocaine",NA,NA,"cocaine 60%, benzocaine 40%; ek: FTIR testing completion question not recorded on paper form","1","-",0,"waitlist har. - chairs/shade/water",0,1,1,1,1,1,1,1,NA,"1","MS","-",1,1,1,0,1,1,1,0,"No Match","Female",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Unknown",8,"Match",4,8,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
294,NA,4873,0,"0",NA,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,0,1,NA,"Offsite",NA,"ek",NA,"ek",NA,NA,"ek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ek",NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,"ek: none of the testing information was recorded on the paper form; date also not recorded",1,1,1,1,1,1,1,1,"No Match","Female",0,"1, 1, 1, 1, 1, 1, 1, 1",0,"No Change","Behaviour Change",1,"Crystal",1,1,1,1,1,1,1,1,"No Match",NA,7,"No Match",8,2,"Unknown",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
401,2019-07-12,4874,0,"1",NA,1,0,1,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,3,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"SB",2,NA,NA,NA,NA,NA,NA,NA,"no cut detected","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","SB","-",1,0,1,1,1,1,1,1,"Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,0,1,1,1,1,1,1,"Match","MDA",3,"Match",3,5,"No Change",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
90,2019-07-12,4875,0,"0",1,1,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,5,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"KB",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",NA,"-",0,1,1,1,1,1,1,1,NA,"1","KB","JD- gender not filled out",0,1,1,1,1,1,1,1,"Match","Unknown",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
91,2019-07-12,4876,0,"0",1,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,5,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"KB",3,7,NA,NA,NA,"Propylhexedrine",NA,NA,"-","0","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KB","-",1,1,0,1,1,1,1,0,"No Match","Female",2,"1, 1, 0, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine, Unknown",8,"Match",4,6,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
416,2019-07-12,4877,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"RH",1,NA,NA,NA,NA,NA,NA,NA,"ek: FTIR testing completion question not recorded on paper form","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","NS","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
415,2019-07-12,4878,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"RH",1,NA,NA,NA,NA,NA,NA,NA,"ek: FTIR test completion question not recorded on paper form","0","surprised no cuts detected",0,"-",0,1,1,1,1,1,1,1,NA,"1","NS","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,6,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
107,2019-07-12,4879,0,"1",NA,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",NA,"KB",4,7,NA,NA,NA,"creatine",NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KB","-",1,1,1,0,1,1,1,0,"No Match","Male",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Unknown",3,"Match",3,3,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
89,2019-07-12,4880,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"blue",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"KB",1,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",1,0,1,1,1,1,1,1,NA,"1","KB","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","Behaviour Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",6,"Match",1,9,"Take More",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
403,2019-07-12,4881,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"beige",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"SB",1,7,NA,NA,NA,"mannitol",NA,NA,"60% MDMA; 40% mannitol","1","-",0,"faster, bigger team",0,1,1,1,1,1,1,1,NA,"1","SB","-",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
402,2019-07-12,4882,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"SB",1,NA,NA,NA,NA,NA,NA,NA,"no cut detected","1","-",0,"faster & bigger teams",0,1,1,1,1,1,1,1,NA,"1","SB","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
404,2019-07-12,4883,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"purple/grey",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"SB",1,7,NA,NA,NA,"mannitol",NA,NA,"60% MDMA; 40% mannitol","1","-",0,"faster, bigger team",0,1,1,1,1,1,1,1,NA,"1","SB","-",0,1,1,1,1,1,1,0,"No Match","Female",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
105,NA,4884,0,"0",1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"KB",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KB","JD- date not filled out",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,5,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
106,2019-07-12,4885,0,"0",1,1,0,1,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,5,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"KB",2,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KB","-",1,0,1,1,1,1,1,1,"Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,0,1,1,1,1,1,1,"Match","MDA",3,"Match",3,1,"No Change",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
409,2019-07-12,4886,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,"blue",0,0,1,1,1,NA,"Onsite",3,"-",0,"-",3,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-",0,"have a bigger team",0,1,1,1,0,1,1,1,NA,"1","SB","-",1,1,1,1,1,0,1,1,"Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",6,"No Match",1,7,"Friend",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
395,2019-07-12,4887,0,"0",1,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"seating in waiting",0,1,1,1,1,1,1,1,NA,"1","NS","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
101,2019-07-12,4889,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"KB",4,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",1,1,0,1,1,1,1,1,NA,"1","KB","-",1,1,1,0,1,1,1,1,"Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",0,"Other",1,1,1,1,1,1,1,0,"Match","Cocaine",7,"Match",8,2,"Take Less",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
399,2019-07-12,4891,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,7,NA,NA,NA,"sucrose potential",NA,NA,"-","1","-",0,"less of a wait (1 hour)",0,1,1,1,1,1,1,1,NA,"1","NS","-",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
400,2019-07-12,4892,0,"0",1,0,1,1,1,1,1,1,0,1,0,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"RH",7,3,NA,NA,"magnesium sulfate",NA,NA,NA,"-","0","No meth and level of contamination",0,"add reagent test",1,1,1,1,1,1,1,0,"give to friend",NA,NA,"ek: discarding question and HR volunteer initials not recorded on paper copy",1,1,0,1,1,1,1,0,"No Match","Female",2,"1, 1, 0, 1, 1, 1, 1, 0",1,"No Change","Behaviour Change",1,"Crystal",1,1,1,1,1,1,0,1,"No Match","Ketamine, Unknown",7,"No Match",8,2,"Other",2,"1, 1, 0, 1, 0, 1, 1, 1","Ketamine, Methamphetamine"
348,2019-07-12,4893,0,"0",1,0,1,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,"rainbow",0,0,1,1,1,NA,"Offsite",3,"-",0,"-",3,3,"-",1,"JE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","NS","-",1,1,1,1,1,0,1,1,"Match","Female",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",8,"No Match",4,1,"No Change",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
397,2019-07-12,4894,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white/brown",1,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,7,NA,NA,NA,"mannitol",NA,NA,"-","1","-",0,"nothing",0,1,1,1,1,1,1,1,NA,"1","AS","-",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
398,2019-07-12,4895,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"nothing",0,1,1,1,1,1,1,1,NA,"1","AS","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
